date,bed,bath,price,broker,street,city,state_name,zip_code,house_sqft
2024-08-30,4.0,4.0,3200000.0,Coldwell Banker B of V-Napa,1033 Oakmont Ct, Napa,California,94559,4886.0
2024-08-30,3.0,3.0,500000.0,RE/MAX Gold,208 Los Altos Pl, American Canyon,California,94503,1057.0
2024-08-30,3.0,3.0,780000.0,Chase International - TK2,14507 Davos Dr, Truckee,California,96161,1383.0
2024-08-30,4.0,4.0,1437000.0,Christie's Int'l R.E. Sereno,14265 Hansel Ave, Truckee,California,96161,2232.0
2024-08-30,5.0,5.0,1735000.0,Dickson Realty,14942 Skislope Way, Truckee,California,96161,2850.0
2024-08-30,2.0,2.0,150000.0,Unknown,10160 Timberland Dr, Grass Valley,California,95949,1056.0
2024-08-30,2.0,2.0,1375000.0,Unknown,412 Mountain Laurel Ct, Mountain View,California,94043,1225.0
2024-08-30,3.0,3.0,1800000.0,Unknown,1001 Miramonte Ave, Mountain View,California,94040,1519.0
2024-08-30,3.0,3.0,2700000.0,Unknown,1022 Hiawatha Ct, Sunnyvale,California,94087,1356.0
2024-08-30,4.0,4.0,2700000.0,Unknown,898 S  Mary Ave, Sunnyvale,California,94087,1784.0
2024-08-30,4.0,4.0,3550000.0,Unknown,949 Hillsboro Ave, Sunnyvale,California,94087,3012.0
2024-08-30,3.0,3.0,1080000.0,Unknown,806 N  15th St, San Jose,California,95112,1523.0
2024-08-30,1.0,1.0,540000.0,Unknown,603 Devlin Ct, San Jose,California,95133,720.0
2024-08-30,5.0,5.0,960000.0,Unknown,810 Palm St, San Jose,California,95110,1925.0
2024-08-30,6.0,6.0,2560000.0,Unknown,526 Madison St, Santa Clara,California,95050,2500.0
2024-08-30,3.0,3.0,1435000.0,Unknown,840 Goodwin Ave, San Jose,California,95128,1456.0
2024-08-30,3.0,3.0,1271000.0,Unknown,3303 Benton St, Santa Clara,California,95051,1550.0
2024-08-30,3.0,3.0,1780000.0,Unknown,1229 Boynton Ave, San Jose,California,95117,1557.0
2024-08-30,3.0,3.0,2400000.0,Unknown,3281 Oxford Ln, San Jose,California,95117,1972.0
2024-08-30,4.0,4.0,2860000.0,Unknown,868 Flin Way, Sunnyvale,California,94087,1606.0
2024-08-30,4.0,4.0,3400000.0,Unknown,Address Not Disclosed, Cupertino,California,95014,2355.0
2024-08-30,3.0,3.0,2205000.0,Unknown,1061 Lovoi Way, San Jose,California,95125,1857.0
2024-08-30,3.0,3.0,1500000.0,Unknown,1215 Redcliff Dr, San Jose,California,95118,1176.0
2024-08-30,3.0,3.0,925000.0,Unknown,738 E  Saint James St, San Jose,California,95112,1360.0
2024-08-30,4.0,4.0,1675000.0,Unknown,4983 Camden Ave, San Jose,California,95124,1396.0
2024-08-30,5.0,5.0,1702000.0,Unknown,5194 Howes Ln, San Jose,California,95118,2016.0
2024-08-30,5.0,5.0,1890000.0,Unknown,1224 Adams Dr, San Jose,California,95132,1517.0
2024-08-30,4.0,4.0,1275000.0,Unknown,400 Mahoney Dr, San Jose,California,95127,1528.0
2024-08-30,2.0,2.0,695000.0,Unknown,1536 Ivycreek Cir, San Jose,California,95121,1008.0
2024-08-30,3.0,3.0,868000.0,Unknown,4774 Snow Dr, San Jose,California,95111,1463.0
2024-08-30,3.0,3.0,1315000.0,Unknown,575 Tuscarora Dr, San Jose,California,95123,1173.0
2024-08-30,2.0,2.0,1238000.0,Unknown,1036 Bret Hill Ct, San Jose,California,95120,1023.0
2024-08-30,4.0,4.0,1185000.0,Unknown,510 Rio Grand Ct, Morgan Hill,California,95037,1759.0
2024-08-30,4.0,4.0,2000000.0,Unknown,12830 Stevens Ct, San Martin,California,95046,2500.0
2024-08-30,3.0,3.0,990000.0,Unknown,751 Eschenburg Dr, Gilroy,California,95020,1486.0
2024-08-30,5.0,5.0,1660000.0,Rodeo Realty,7440 Dorie Dr, West Hills,California,91307,3452.0
2024-08-30,5.0,5.0,1183555.0,Equity Union,7543 Lilla Pl, Canoga Park,California,91304,2852.0
2024-08-30,5.0,5.0,1725000.0,Beverly and Company,24634 Gilmore St, West Hills,California,91307,2540.0
2024-08-30,5.0,5.0,1225553.0,Rodeo Realty,6544 Capistrano Ave, West Hills,California,91307,2743.0
2024-08-30,4.0,4.0,1275000.0,Berkshire Hathaway HomeServices California Properties,26125 Hatmor Dr, Calabasas,California,91302,2266.0
2024-08-30,1.0,1.0,542000.0,Coldwell Banker Realty,5608 Las Virgenes Rd #58, Calabasas,California,91302,977.0
2024-08-30,4.0,4.0,1675000.0,Compass,30340 Rainbow View Ct, Agoura Hills,California,91301,3247.0
2024-08-30,3.0,3.0,1004250.0,Compass,32140 Canyon Crest Ct, Westlake Village,California,91361,2263.0
2024-08-30,4.0,4.0,1321000.0,Prime Realty Inc.,32050 Grenville Ct, Westlake Village,California,91361,1737.0
2024-08-30,3.0,3.0,1095000.0,RE/MAX One,4372 Willow Glen St, Calabasas,California,91302,1675.0
2024-08-30,2.0,2.0,870000.0,"Terra Trade, Inc",22922 Avenue San Luis, Woodland Hills,California,91364,1299.0
2024-08-30,9.0,9.0,1160000.0,Keller Williams Victor Valley,17733 Baltar St, Reseda,California,91335,2329.0
2024-08-30,4.0,4.0,535000.0,Better Homes and Gardens Real Estate Town Center,8011 Canby Ave #1, Reseda,California,91335,1717.0
2024-08-30,4.0,4.0,645000.0,"Richard Schulman DRE # 01427211, KW Advisors",8150 Canby Ave #1, Reseda,California,91335,1717.0
2024-08-30,4.0,4.0,1108000.0,Keller Williams Beverly Hills,20573 Califa St, Woodland Hills,California,91367,1856.0
2024-08-30,4.0,4.0,1626993.0,"Grace Mitnick DRE # 01169455, Compass",4620 Arriba Dr, Tarzana,California,91356,2472.0
2024-08-30,1.0,1.0,470000.0,"Jesse Weinberg DRE # 01435805, Jesse Weinberg",5003 Tilden Ave #211, Sherman Oaks,California,91423,748.0
2024-08-30,4.0,4.0,1090000.0,Eddie Bernard Realty,5745 Aldea Ave, Encino,California,91316,1795.0
2024-08-30,4.0,4.0,1100000.0,eXp Realty of California Inc,5600 Wish Ave, Encino,California,91316,1633.0
2024-08-30,9.0,9.0,6700000.0,"Morgan Trent DRE # 01936229, Christie's International Real Estate SoCal",4527 Haskell Ave, Encino,California,91436,9415.0
2024-08-30,3.0,3.0,635000.0,"Real Brokerage Technologies, Inc.",6145 Whitsett Ave #2, North Hollywood,California,91606,1443.0
2024-08-30,3.0,3.0,1200000.0,"Titus Realty, Inc.",6120 Laurelgrove Ave, North Hollywood,California,91606,1367.0
2024-08-30,3.0,3.0,1297000.0,"Cesar Marquez DRE # 00992163, Coldwell Banker Realty",5760 Bucknell Ave, Valley Village,California,91607,1565.0
2024-08-30,3.0,3.0,1407000.0,Pinnacle Estate Properties,12247 Addison St, Valley Village,California,91607,1667.0
2024-08-30,3.0,3.0,1927000.0,Coldwell Banker Realty,4025 Ventura Canyon Ave, Sherman Oaks,California,91423,1788.0
2024-08-30,3.0,3.0,1874000.0,The Agency,3607 Woodhill Canyon Rd, Studio City,California,91604,1560.0
2024-08-30,4.0,4.0,1550500.0,"Andrew Dinsky DRE # 01724985, Equity Union",10163 Olivia Ter, Sun Valley,California,91352,2853.0
2024-08-30,3.0,3.0,1600000.0,JohnHart Corp.,10126 Sully Dr, Sun Valley,California,91352,2519.0
2024-08-30,2.0,2.0,850000.0,Gracie Homes Realty,8464 Outland View Dr, Sun Valley,California,91352,1120.0
2024-08-30,2.0,2.0,810000.0,BERKSHIRE HATHAWAY HOMESERVICES Crest Real Estate,7528 Security Ave, Burbank,California,91504,864.0
2024-08-30,3.0,3.0,920000.0,Coldwell Banker Hallmark,1008 W  Riverside Dr #37, Burbank,California,91506,1705.0
2024-08-30,4.0,4.0,1715000.0,JohnHart Real Estate,919 N  Parish Pl, Burbank,California,91506,3041.0
2024-08-30,4.0,4.0,1400000.0,"Robert Castle DRE # 02185279, Coldwell Banker Realty",713 Brown Dr, Burbank,California,91504,1893.0
2024-08-30,3.0,3.0,1325000.0,First Class Real Estate,609 N  Rose St, Burbank,California,91505,1885.0
2024-08-30,2.0,2.0,662000.0,Century 21 Allstars,13322 Sayre St, Sylmar,California,91342,993.0
2024-08-30,3.0,3.0,1199000.0,"Archie Robb DRE # 02002291, Keller Williams Realty La Canada Flintridge",10319 McBroom St, Sunland,California,91040,2000.0
2024-08-30,7.0,7.0,1249000.0,Berkshire Hathaway,11469 Sunburst St, Sylmar,California,91342,2675.0
2024-08-30,3.0,3.0,1049000.0,Compass,7959 McGroarty St, Sunland,California,91040,1960.0
2024-08-30,5.0,5.0,1728430.0,"eXp Realty of California, Inc.",4925 Lowell Ave, Glendale,California,91214,2586.0
2024-08-30,4.0,4.0,970000.0,JohnHart Real Estate,13829 Aldergrove St, Sylmar,California,91342,2231.0
2024-08-30,4.0,4.0,5300.0,Unknown,17427 Tuscan Dr, Granada Hills,California,91344,1973.0
2024-08-30,5.0,5.0,800000.0,"Carlos Villegas DRE # 01775788, eXp Realty of California Inc",15100 Nurmi St, Sylmar,California,91342,2068.0
2024-08-30,3.0,3.0,805000.0,"Anita Otano DRE # 01355774, Berkshire Hathaway HomeServices California Properties",12256 Allegheny St, Sun Valley,California,91352,1275.0
2024-08-30,4.0,4.0,880000.0,Bellamar Realty,14054 Garber St, Pacoima,California,91331,1732.0
2024-08-30,3.0,3.0,743000.0,Keller Williams Realty Antelope Valley,9945 Stanwin Ave, Pacoima,California,91331,1055.0
2024-08-30,4.0,4.0,955000.0,Homesmart Evergreen Realty,10000 Lemona Ave, Mission Hills,California,91345,1896.0
2024-08-30,2.0,2.0,350000.0,Keller Williams R. E. Services,14805 Chase St #104, Panorama City,California,91402,847.0
2024-08-30,4.0,4.0,1000000.0,Above & Beyond Real Estate Inc,9010 Haskell Ave, North Hills,California,91343,2364.0
2024-08-30,4.0,4.0,1138095.0,Keller Williams Realty World Class,10000 Melvin Ave, Northridge,California,91324,2055.0
2024-08-30,4.0,4.0,1065000.0,Keller Williams Realty-Studio City,9713 Nevada Ave, Chatsworth,California,91311,1975.0
2024-08-30,4.0,4.0,1640000.0,Keller Williams North Valley,9614 Encino Ave, Northridge,California,91325,2922.0
2024-08-30,3.0,3.0,1235000.0,Keller Williams Pacific Estate,19222 Itasca St, Northridge,California,91324,2056.0
2024-08-30,3.0,3.0,645000.0,"Pinnacle Estate Properties, Inc.",8841 Independence Ave #37, Canoga Park,California,91304,1651.0
2024-08-30,4.0,4.0,765000.0,NextHome Real Estate Rockstars,28008 Wildwind Rd, Santa Clarita,California,91351,1900.0
2024-08-30,4.0,4.0,800000.0,Sandro Bononi,28165 Ebb Ct, Santa Clarita,California,91350,1996.0
2024-08-30,4.0,4.0,1100000.0,RE/MAX of Santa Clarita,20419 Samual Dr, Santa Clarita,California,91350,2883.0
2024-08-30,4.0,4.0,1047000.0,"Pinnacle Estate Properties, Inc.",19011 Castlebay Ln, Porter Ranch,California,91326,2003.0
2024-08-30,5.0,5.0,1937500.0,eXp Realty of California Inc,24721 Amelia Ln, Santa Clarita,California,91321,3793.0
2024-08-30,3.0,3.0,529000.0,"Randy Nehme DRE # 01940280, Citywide Brokers",18111 Erik Ct #447, Santa Clarita,California,91387,1008.0
2024-08-30,3.0,3.0,579000.0,True Story Realty,18104 Flynn Dr #4502, Canyon Country,California,91387,1419.0
2024-08-30,5.0,5.0,965000.0,Real Broker,23930 Avenida Crescenta, Santa Clarita,California,91355,2617.0
2024-08-30,1.0,1.0,300000.0,RE/MAX Gateway,31732 Ridge Route Rd #201, Castaic,California,91384,730.0
2024-08-30,4.0,4.0,545000.0,Unknown,39518 Bristol Way, Palmdale,California,93551,1685.0
2024-08-30,3.0,3.0,529900.0,Unknown,403 Makin Ave, Palmdale,California,93551,1440.0
2024-08-30,3.0,3.0,410000.0,Unknown,38299 Hendon Dr, Palmdale,California,93550,1054.0
2024-08-30,3.0,3.0,488000.0,JohnHart Real Estate,4339 Adobe Dr, Palmdale,California,93552,1307.0
2024-08-30,3.0,3.0,540000.0,Coldwell Banker Hallmark,9344 E  Avenue T2, Littlerock,California,93543,1750.0
2024-08-30,4.0,4.0,470000.0,Unknown,36924 Cobalt St, Palmdale,California,93552,1942.0
2024-08-30,2.0,2.0,350000.0,Unknown,43489 30th St W #3, Lancaster,California,93536,1151.0
2024-08-30,3.0,3.0,285000.0,Unknown,45312 Lostwood Ave, Lancaster,California,93534,1181.0
2024-08-30,4.0,4.0,460000.0,Unknown,1008 E  Kildare St, Lancaster,California,93535,1745.0
2024-08-30,4.0,4.0,540000.0,Unknown,2805 W  Norberry St, Lancaster,California,93536,2392.0
2024-08-30,5.0,5.0,520000.0,Compass,43210 Darby St, Lancaster,California,93535,1980.0
2024-08-30,3.0,3.0,575000.0,Unknown,12758 Johnson Rd, Lake Hughes,California,93532,1640.0
2024-08-30,4.0,4.0,985000.0,Redfin Corporation,28216 Kenton Ln, Santa Clarita,California,91350,2076.0
2024-08-30,3.0,3.0,775000.0,"Wayne Wainwright DRE # 01236138, Greater Pacific Real Estate Services",8813 Glendover Way, Inglewood,California,90305,1437.0
2024-08-30,4.0,4.0,700000.0,"Natasha Bruce, Broker",15838 Jupiter Pl, Gardena,California,90249,1254.0
2024-08-30,4.0,4.0,665000.0,"Lyon Stahl Investment Real Estate, Inc.",4042 W  167th St, Lawndale,California,90260,1541.0
2024-08-30,3.0,3.0,806000.0,Coldwell Banker Realty,14828 Grevillea Ave, Lawndale,California,90260,1000.0
2024-08-30,4.0,4.0,1909000.0,Berkshire Hathaway HSCP,6147 Shenandoah Ave, Los Angeles,California,90056,3620.0
2024-08-30,4.0,4.0,2375000.0,"Cynthia Blagg DRE # 01148682, Sotheby's International Realty",7701 Kentwood Ave, Los Angeles,California,90045,2458.0
2024-08-30,3.0,3.0,1600000.0,"Cynthia Blagg DRE # 01148682, Sotheby's International Realty",6417 Nancy St, Los Angeles,California,90045,2180.0
2024-08-30,2.0,2.0,1363500.0,Compass,617 Loma Vista St, El Segundo,California,90245,920.0
2024-08-30,3.0,3.0,1400000.0,RE/MAX Estate Properties,521 Hillcrest St, El Segundo,California,90245,1362.0
2024-08-30,2.0,2.0,1175000.0,Vista Sotheby’s International Realty,126 W  Walnut Ave, El Segundo,California,90245,1114.0
2024-08-30,1.0,1.0,425000.0,Circle Real Estate,6000 Canterbury Dr #D311, Culver City,California,90230,779.0
2024-08-30,3.0,3.0,1355000.0,Vista Sotheby’s International Realty,607 Phelan Ln, Redondo Beach,California,90278,954.0
2024-08-30,3.0,3.0,2276000.0,"Pacifica Properties Group, Inc.",2527 N  Valley Dr, Manhattan Beach,California,90266,1172.0
2024-08-30,5.0,5.0,8525000.0,Compass,545 21st St, Hermosa Beach,California,90254,5086.0
2024-08-30,5.0,5.0,6337500.0,Vista Sotheby’s International Realty,2481 Valley Dr, Hermosa Beach,California,90254,4913.0
2024-08-30,4.0,4.0,1700000.0,Re/Max Estate Properties,834 3rd St, Hermosa Beach,California,90254,2147.0
2024-08-30,3.0,3.0,1345000.0,"Jesse Weinberg DRE # 01435805, Jesse Weinberg",4507 Alla Rd #1, Marina Del Rey,California,90292,1707.0
2024-08-30,3.0,3.0,1225000.0,Keller Williams South Bay,11325 Culver Dr, Los Angeles,California,90230,1156.0
2024-08-30,2.0,2.0,1400000.0,JohnHart Real Estate,4039 Michael Ave, Los Angeles,California,90066,975.0
2024-08-30,3.0,3.0,1525000.0,"David Rothblum DRE # 01332525, RE/MAX One",11748 Palms Blvd, Los Angeles,California,90066,936.0
2024-08-30,5.0,5.0,2995000.0,"Renate Lichter DRE # 00909121, RE/MAX ESTATE PROPERTIES",3548 Purdue Ave, Los Angeles,California,90066,3758.0
2024-08-30,2.0,2.0,950000.0,"Lauren Ravitz DRE # 01352397, Berkshire Hathaway HomeServices California Properties",11970 Montana Ave #302, Los Angeles,California,90049,1269.0
2024-08-30,3.0,3.0,1290000.0,"Richard Schulman DRE # 01427211, KW Advisors",11907 Darlington Ave #103, Los Angeles,California,90049,1449.0
2024-08-30,2.0,2.0,765000.0,"Laura Salgues DRE # 01940236, Beverly and Company, Inc.",2234 Virginia Ave #1, Santa Monica,California,90404,869.0
2024-08-30,6.0,6.0,7800000.0,"Diana Braun DRE # 01362342, Compass",439 20th St, Santa Monica,California,90402,4692.0
2024-08-30,2.0,2.0,1535000.0,"Patrick Martin DRE # 01306122, Sotheby's International Realty",524 California Ave #100, Santa Monica,California,90403,1686.0
2024-08-30,4.0,4.0,2040000.0,"Miles Crakow DRE # 01999649, Real Broker",2112 Camden Ave, Los Angeles,California,90025,2378.0
2024-08-30,2.0,2.0,1110000.0,"Nancy Sanborn DRE # 00771096, Berkshire Hathaway HomeServices California Properties",2222 Avenue Of The Stars #1501, Los Angeles,California,90067,1625.0
2024-08-30,3.0,3.0,2800000.0,"Lori Hashman Berris DRE # 00962605, Sotheby's International Realty",2372 Century Hl, Los Angeles,California,90067,2912.0
2024-08-30,5.0,5.0,4700000.0,"Spencer Payson DRE # 01864609, The Beverly Hills Estates",203 N  Wetherly Dr, Beverly Hills,California,90211,3941.0
2024-08-30,2.0,2.0,960000.0,"Jodi Rubin DRE # 01402265, Sotheby's International Realty",656 N  West Knoll Dr #202, West Hollywood,California,90069,1636.0
2024-08-30,0.0,0.0,795000.0,"Saundra Renard DRE # 00663454, The Desert Connection Realtors",999 N  Doheny Dr #1111, West Hollywood,California,90069,647.0
2024-08-30,2.0,2.0,1303150.0,Ramsey-Shilling Assoc.,441 N  Oakhurst Dr #604, Beverly Hills,California,90210,1815.0
2024-08-30,2.0,2.0,750000.0,"Tregg Rustad DRE # 01349144, Rodeo Realty",969 Hilgard Ave #507, Los Angeles,California,90024,1008.0
2024-08-30,5.0,5.0,3565000.0,"Whitney Barry DRE # 01994034, Nourmand & Associates-BH",2229 San Ysidro Dr, Beverly Hills,California,90210,3984.0
2024-08-30,2.0,2.0,1305000.0,"Karen Juncosa DRE # 01081625, Sotheby's International Realty",1029 Via De La Paz #330, Pacific Palisades,California,90272,1661.0
2024-08-30,3.0,3.0,1115000.0,Equity Union,28232 Rey De Copas Ln, Malibu,California,90265,1639.0
2024-08-30,4.0,4.0,4900000.0,"Claire O'Connor DRE # 02068793, Berkshire Hathaway HomeServices California Properties",16557 Park Lane Dr, Los Angeles,California,90049,3995.0
2024-08-30,3.0,3.0,620000.0,Unknown,4826 9th Ave, Los Angeles,California,90043,1080.0
2024-08-30,3.0,3.0,1875000.0,"Brian Branand DRE # 01803629, Brian Ross Brandt Branand",4411 Don Milagro Dr, Los Angeles,California,90008,2576.0
2024-08-30,11.0,11.0,790000.0,"Tiffany Dalgic DRE # 01896614, Coldwell Banker Realty",3945 Denker Ave, Los Angeles,California,90062,4790.0
2024-08-30,3.0,3.0,760000.0,Re/Max Premier Realty,1659 Roosevelt Ave, Los Angeles,California,90006,1400.0
2024-08-30,4.0,4.0,700000.0,Century 21 Allstars,456 Camulos St, Los Angeles,California,90033,1222.0
2024-08-30,5.0,5.0,923000.0,Keller Williams Realty World Media Center,146 S  Sunol Dr, Los Angeles,California,90063,2123.0
2024-08-30,4.0,4.0,725000.0,RE/MAX ELITE REALTY,506 N  Nicholson Ave #B, Monterey Park,California,91755,1514.0
2024-08-30,3.0,3.0,840000.0,eXp Realty of Greater Los Angeles,1013 N  Scott Ave, Montebello,California,90640,1416.0
2024-08-30,2.0,2.0,535000.0,HEART REALTY,805 Temple Ter #205, Los Angeles,California,90042,924.0
2024-08-30,4.0,4.0,895800.0,KW Executive,158 N  Marguerita Ave, Alhambra,California,91801,1574.0
2024-08-30,4.0,4.0,1177000.0,"Christina Kim DRE # 01431281, Keller Williams Larchmont",2408 Whitney Dr, Alhambra,California,91803,1779.0
2024-08-30,3.0,3.0,795000.0,Logic Realty Group,8725 Nadine St, San Gabriel,California,91776,1044.0
2024-08-30,2.0,2.0,875000.0,"AMERICAN HERITAGE, REALTORS",4224 Bartlett Ave, Rosemead,California,91770,1535.0
2024-08-30,3.0,3.0,849000.0,eXp Realty of Southern CA,8729 Hovey St, Rosemead,California,91770,1252.0
2024-08-30,4.0,4.0,1520000.0,Berkshire Hathaway Home Servic,4183 Ranons Ave, Los Angeles,California,90065,2352.0
2024-08-30,4.0,4.0,1400000.0,"Tracy B Do DRE # 01350025, Coldwell Banker Realty",470 Holland Ave, Los Angeles,California,90042,2711.0
2024-08-30,3.0,3.0,1365000.0,"Las Casas Realty, Inc.",5624 Baltimore St, Los Angeles,California,90042,1284.0
2024-08-30,5.0,5.0,3050000.0,"Jenna Cooper DRE # 01352710, Compass",548 S  Van Ness Ave, Los Angeles,California,90020,4414.0
2024-08-30,3.0,3.0,2398000.0,"Karen Lower DRE # 01296557, Compass",2125 Ames St, Los Angeles,California,90027,2228.0
2024-08-30,4.0,4.0,1095000.0,"Edwin Savadian DRE # 01821286, GPM",3536 Encinal Ave, Glendale,California,91214,1587.0
2024-08-30,3.0,3.0,1670000.0,Engel & Voelkers La Canada,1436 Norton Ave, Glendale,California,91202,1574.0
2024-08-30,2.0,2.0,775000.0,JohnHart Real Estate,324 N  Louise St #1, Glendale,California,91206,1143.0
2024-08-30,3.0,3.0,1620000.0,Coldwell Banker Hallmark,2430 Risa Dr, Glendale,California,91208,2033.0
2024-08-30,2.0,2.0,1400000.0,COMPASS,2784 Mira Vista Dr, Glendale,California,91208,1905.0
2024-08-30,4.0,4.0,4850000.0,FORTRESS CAPITAL PARTNERS INC.,4129 Woodleigh Ln, La Canada Flintridge,California,91011,4731.0
2024-08-30,5.0,5.0,4510000.0,COMPASS,3728 Madison Rd, La Canada Flintridge,California,91011,5461.0
2024-08-30,2.0,2.0,1004000.0,"Emily Sinclair DRE # 02082772, ACME Real Estate",1260 Crescent Dr, Glendale,California,91205,864.0
2024-08-30,3.0,3.0,1170000.0,"Archie Robb DRE # 02002291, Keller Williams Realty La Canada Flintridge",1423 Stanford Dr, Glendale,California,91205,2418.0
2024-08-30,3.0,3.0,930000.0,REALTY MASTERS & ASSOCIATES,1693 Casitas Ave, Pasadena,California,91103,1759.0
2024-08-30,3.0,3.0,1215000.0,"Andrew Brown DRE # 02228752, Sotheby's International Realty",1327 Brampton Rd, Los Angeles,California,90041,1560.0
2024-08-30,4.0,4.0,3600000.0,COMPASS,980 Ellington Ln, Pasadena,California,91105,3680.0
2024-08-30,3.0,3.0,1290000.0,"Jessica Webb-Simpson DRE # 02070038, MAISONRE",98 Grace Ter, Pasadena,California,91105,1339.0
2024-08-30,1.0,1.0,620000.0,ALIGN HOMES,461 N  Garfield Ave, Pasadena,California,91101,636.0
2024-08-30,4.0,4.0,1480000.0,Coldwell Banker Realty,574 Sierra Meadows Dr, Sierra Madre,California,91024,1670.0
2024-08-30,2.0,2.0,960000.0,Compass,8 E  Highland Ave, Sierra Madre,California,91024,1271.0
2024-08-30,2.0,2.0,1625000.0,Berkshire Hathaway Hm Ser,449 Cambridge Dr, Arcadia,California,91007,2138.0
2024-08-30,3.0,3.0,1788000.0,Re/Max Premier Prop Arcadia,2219 S  5th Ave, Arcadia,California,91006,2312.0
2024-08-30,13.0,13.0,900000.0,"Grant Linscott DRE # 01715002, Keller Williams Realty Los Feliz",822 W  60th St, Los Angeles,California,90044,2957.0
2024-08-30,4.0,4.0,480000.0,"Tiffany Dalgic DRE # 01896614, Coldwell Banker Realty",129 E  74th St, Los Angeles,California,90003,964.0
2024-08-30,5.0,5.0,870000.0,VIP Real Estate Firm,8625 Ivy St, Los Angeles,California,90002,1750.0
2024-08-30,4.0,4.0,810000.0,"Ron Cooper DRE # 00655385, R.S. Cooper & Assocs Realty",1556 W  103rd St, Los Angeles,California,90047,2828.0
2024-08-30,3.0,3.0,720000.0,RE/MAX New Dimension,740 W  103rd St, Los Angeles,California,90044,1291.0
2024-08-30,3.0,3.0,515000.0,"CROWN ROYAL REAL ESTATE, INC.",10004 S  San Pedro St, Los Angeles,California,90003,924.0
2024-08-30,6.0,6.0,800000.0,"eXp Realty of Southern Ca, Inc",11723 Berendo Ave, Los Angeles,California,90044,1904.0
2024-08-30,3.0,3.0,710000.0,"Yadira Carmen Rojas DRE # 01785901, Next Brokerage",1700 W  Tichenor St, Compton,California,90220,1703.0
2024-08-30,2.0,2.0,528000.0,Seal Real Estate,2235 E  Oris St, Compton,California,90222,852.0
2024-08-30,5.0,5.0,800000.0,Century 21 Peak,2466 Cass Pl, Huntington Park,California,90255,2215.0
2024-08-30,2.0,2.0,455000.0,Excellence RE Real Estate,7303 Exeter St #204, Paramount,California,90723,913.0
2024-08-30,4.0,4.0,1460000.0,"Savient Financial, Inc.",16803 Coral Reef Cir, Cerritos,California,90703,2327.0
2024-08-30,3.0,3.0,1030000.0,Joseph B. Garrett,16826 Coral Reef Cir, Cerritos,California,90703,1550.0
2024-08-30,3.0,3.0,1330000.0,Century 21 Astro,18509 Betty Way, Cerritos,California,90703,1459.0
2024-08-30,6.0,6.0,1250000.0,"Sandy Dunkley DRE # 01832146, Equity Los Angeles",20611 Arline Ave, Lakewood,California,90715,2244.0
2024-08-30,2.0,2.0,605000.0,Redfin Corporation,21931 Juan Ave, Hawaiian Gardens,California,90716,720.0
2024-08-30,2.0,2.0,518000.0,First Investments Realty & Mortgage,15928 Santa Ana Ave #9, Bellflower,California,90706,930.0
2024-08-30,2.0,2.0,495000.0,ReMax Tiffany Real Estate,6642 Orange Ave #112, Long Beach,California,90805,1055.0
2024-08-30,3.0,3.0,515000.0,Cal American Homes,271 E  Louise St, Long Beach,California,90805,741.0
2024-08-30,2.0,2.0,730000.0,"J A T S Enterprises, Inc.",47 W  Home St, Long Beach,California,90805,908.0
2024-08-30,2.0,2.0,590000.0,"Justin Borges DRE # 01940318, Keller Williams Downtown LA",3703 Country Club Dr #9, Long Beach,California,90807,952.0
2024-08-30,3.0,3.0,765000.0,Redfin Corporation,4703 Lakewood Blvd, Lakewood,California,90712,1154.0
2024-08-30,3.0,3.0,850000.0,Berkshire Hathaway HomeServices California Properties,5958 Hayter Ave, Lakewood,California,90712,1202.0
2024-08-30,2.0,2.0,625000.0,ReMax Classic Real Estate,17613 Windward Ter, Bellflower,California,90706,1254.0
2024-08-30,3.0,3.0,999000.0,Keller Williams Realty,4748 Conquista Ave, Lakewood,California,90713,1908.0
2024-08-30,3.0,3.0,1112000.0,Century 21 Masters,6218 E  Conant St, Long Beach,California,90808,1011.0
2024-08-30,4.0,4.0,877000.0,eXp Realty of California Inc,1600 Crescent Heights St, Signal Hill,California,90755,2077.0
2024-08-30,3.0,3.0,1232000.0,OC Homes Realty,2856 Ostrom Ave, Long Beach,California,90815,1413.0
2024-08-30,2.0,2.0,465000.0,PLG Estates Inc,1047 E  1st St #1, Long Beach,California,90802,769.0
2024-08-30,2.0,2.0,530000.0,Compass,1273 E  1st St #1E, Long Beach,California,90802,878.0
2024-08-30,2.0,2.0,495000.0,Unknown,1521 Locust Ave #4, Long Beach,California,90813,1067.0
2024-08-30,3.0,3.0,819000.0,Compass,127 E  10th St, Long Beach,California,90813,1162.0
2024-08-30,1.0,1.0,449000.0,"LB Brokerage, Inc",360 Ocean Blvd #907, Long Beach,California,90802,777.0
2024-08-30,2.0,2.0,904000.0,Redfin Corporation,35 Linden Ave #501, Long Beach,California,90802,1307.0
2024-08-30,4.0,4.0,765000.0,Berkshire Hathaway HomeService,2567 E  Jefferson St, Carson,California,90810,1349.0
2024-08-30,3.0,3.0,415000.0,WEDGEWOOD HOMES REALTY,12 Horseshoe Ln #439, Carson,California,90745,1111.0
2024-08-30,4.0,4.0,988000.0,eXp Realty of California Inc,20219 Tillman Ave, Carson,California,90746,2082.0
2024-08-30,3.0,3.0,735000.0,ReMax Proper,816 E  246th St, Wilmington,California,90744,1003.0
2024-08-30,4.0,4.0,875000.0,Keller Williams South Bay,1668 261st St, Harbor City,California,90710,1680.0
